tool_id	name	description	panel_section_id	panel_section_name
toolshed.g2.bx.psu.edu/repos/iuc/abritamr/abritamr/1.0.20+galaxy0	abriTAMR	AMR gene detection with AMRFinderPlus	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_add-read-counts/smf-v1.7-0_utils-v2.1.1-3	add-read-counts	Annotate sequences by adding the read counts from a bam file, within a region contained in the fasta header of the dbn file	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_alimask/hmmer_alimask/3.4+galaxy0	alimask	append modelmask line to a multiple sequence alignments	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids/3.18.0+galaxy0	annotateMyIDs	annotate a generic set of identifiers	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/homer_annotatepeaks/homer_annotatePeaks/4.11+galaxy3	annotatePeaks		annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/argnorm/argnorm/1.0.0+galaxy0	argNorm	a tool to normalize antibiotic resistance genes (ARGs) by mapping them to the antibiotic resistance ontology (ARO)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/autobigs/autobigs-cli/0.6.2+galaxy0	autoBIGS.cli	Automated MLST typing	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_allelecallevaluator/chewbbaca_allelecallevaluator/3.3.10+galaxy0	chewBBACA AlleleCallEvaluator	Build an interactive report for allele calling results evaluation	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_createschema/chewbbaca_createschema/3.3.10+galaxy0	chewBBACA CreateSchema	Create a gene-by-gene schema	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_downloadschema/chewbbaca_downloadschema/3.3.10+galaxy0	chewBBACA DownloadSchema	Download a schema from Chewie-NS	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_extractcgmlst/chewbbaca_extractcgmlst/3.3.10+galaxy0	chewBBACA ExtractCgMLST	Determine the set of loci that constitute the core genome	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_joinprofiles/chewbbaca_joinprofiles/3.3.10+galaxy0	chewBBACA JoinProfiles	Join allele calling results from different runs	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_nsstats/chewbbaca_nsstats/3.3.10+galaxy0	chewBBACA NSStats	Retrieve basic information about the species and schemas in Chewie-NS	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/chewbbaca_prepexternalschema/chewbbaca_prepexternalschema/3.3.10+galaxy0	chewBBACA PrepExternalSchema	Adapt an external schema to be used with chewBBACA	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/compleasm/compleasm/0.2.6+galaxy3	compleasm	completeness of genome assemblies	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/nml/ectyper/ectyper/2.0.0+galaxy0	ectyper	ectyper is a standalone serotyping module for Escherichia coli. It supports fasta and fastq file formats.	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/edta/edta/2.1.0+galaxy0	edta	Whole-genome de-novo TE annotation	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_estimate-energy/smf-v1.7-0_utils-v2.1.1-2	estimate-energy	Estimates whether a certain Segment(Loop) is present and for which delta-G this transistion takes place	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_extract-boxed-sequences/smf-v1.7-0_utils-v2.1.1-1	extract-boxed-sequences	Extracts boxed sequences from bed_input_file which has to be created with 'find-box', part of this utility	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/fargene/fargene/0.1+galaxy1	fargene	Fragmented antibiotic resistance gene identifier	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/fgsea/fgsea/1.8.0+galaxy1	fgsea	- fast preranked gene set enrichment analysis	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_filter-annotated-entries/smf-v1.7-0_utils-v2.1.1-1	filter-annotated-entries	Split entries into two files based on whether they overlap annotations in a bed file	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_filter-by-energy/smf-v1.7-0_utils-v2.1.1-1	filter-by-energy	Split entries over two files based on the estimated energy	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_find-boxes/smf-v1.7-0_utils-v2.1.1-1	find-boxes	Finds all occurances of two given boxes (sequence motifs) within a FASTA file	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/homer_findmotifs/homer_findMotifs/4.11+galaxy3	findMotifs		annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/homer_findmotifsgenome/homer_findMotifsGenome/4.11+galaxy3	findMotifsGenome		annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/smf_utils_fix-fasta-headers/smf-v1.7-0_utils-v2.1.1-1	fix-fasta-headers	"Replaces all spaces with underscores in the "">..""-sequence headers of a FASTA file"	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_convert/gprofiler_convert/0.1.7+galaxy11	gProfiler Convert	converts between various types of namespaces	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_gost/gprofiler_gost/0.1.7+galaxy11	gProfiler GOSt	performs functional enrichment analysis of gene lists	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_orth/gprofiler_orth/0.1.7+galaxy11	gProfiler Orth	translates gene identifiers between organisms	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_random/gprofiler_random/0.1.7+galaxy11	gProfiler Random	generates a gene list	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_snpense/gprofiler_snpense/0.1.7+galaxy11	gProfiler SNPense	maps SNP rs-codes to gene names, chromosomal coordinates and variant effects	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/goseq/goseq/1.50.0+galaxy0	goseq	tests for overrepresented gene categories	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hamronize_tool/hamronize_tool/1.1.4+galaxy0	hAMRonize	Antimicrobial Resistance Analysis Reports into a common data structure	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hamronize_summarize/hamronize_summarize/1.1.4+galaxy0	hamronize summarize:	Concatenate and summarize AMR detection reports	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hicexplorer_hicbuildmatrixmicroc/hicexplorer_hicbuildmatrixmicroc/3.7.6+galaxy1	hicBuildMatrixMicroC	create a contact matrix	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmalign/hmmer_hmmalign/3.4+galaxy0	hmmalign	align sequences to a profile HMM	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmbuild/hmmer_hmmbuild/3.4+galaxy0	hmmbuild	Build a profile HMM from an input multiple alignment	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmconvert/hmmer_hmmconvert/3.4+galaxy0	hmmconvert	convert profile file to a HMMER format	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmemit/hmmer_hmmemit/3.4+galaxy0	hmmemit	sample sequence(s) from a profile HMM	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmfetch/hmmer_hmmfetch/3.4+galaxy0	hmmfetch	retrieve profile HMM(s) from a file	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmscan/hmmer_hmmscan/3.4+galaxy0	hmmscan	search protein sequence(s) against a protein profile database	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_hmmsearch/hmmer_hmmsearch/3.4+galaxy0	hmmsearch	search profile(s) against a sequence database	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_jackhmmer/hmmer_jackhmmer/3.4+galaxy0	jackhmmer	iteratively search a protein sequence against a protein database (PSIBLAST-like)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/krocus/krocus/1.0.1	krocus	Multi-locus sequence typing (MLST) from uncorrected long reads	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/legsta/legsta/0.5.1+galaxy2	legsta	Legionella pneumophila sequence based typing	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/lorikeet_spoligotype/lorikeet_spoligotype/20+galaxy0	lorikeet spoligotyping	M. tuberculosis DNA fingerprinting	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/tgac/miranda/miranda/3.3a	miRanda	finds potential target sites for miRNAs in genomic sequences	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/multigsea/multigsea/1.12.0+galaxy1	multiGSEA	GSEA-based pathway enrichment analysis for multi-omics data	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/netboxr/netboxr/1.6.0	netboxr	enables automated discovery of biological process modules by network analysis.	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_nhmmer/hmmer_nhmmer/3.4+galaxy0	nhmmer	search a DNA model or alignment against a DNA database (BLASTN-like)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_nhmmscan/hmmer_nhmmscan/3.4+galaxy0	nhmmscan	search DNA sequence(s) against a DNA profile database	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/pharokka/pharokka/1.3.2+galaxy0	pharokka	Rapid standardised annotation tool for bacteriophage genomes and metagenomes	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/hmmer_phmmer/hmmer_phmmer/3.4+galaxy0	phmmer	search a protein sequence against a protein database (BLASTP-like)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/progressivemauve/progressivemauve/2015_02_13.1	progressiveMauve	constructs multiple genome alignments	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/peterjc/tmhmm_and_signalp/Psortb/0.0.10	psortb	Determines sub-cellular localisation of bacterial/archaeal protein sequences	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/homer_scanmotifgenomewide/homer_scanMotifGenomeWide/4.11+galaxy3	scanMotifGenomeWide		annotation	Annotation
toolshed.g2.bx.psu.edu/repos/yhoogstrate/segmentation_fold/segmentation_fold/0.2.0	segmentation-fold	RNA-Folding including predefined segments including K-turns	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/seq2hla/seq2hla/2.3+galaxy0	seq2HLA	HLA genotype and expression from RNA-seq	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/nml/sistr_cmd/sistr_cmd/1.1.3+galaxy0	sistr_cmd	Salmonella In Silico Typing Resource command-line tool for serovar prediction	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/socru/socru/2.1.7	socru	Calculate the order and orientation of complete bacterial genomes	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/iuc/staramr/staramr_search/0.11.1+galaxy0	staramr	Scans genome assemblies against the ResFinder, PlasmidFinder, and PointFinder databases searching for AMR genes	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/aragorn_trna/aragorn_trna/1.2.41	tRNA and tmRNA	prediction (Aragorn)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/aragorn_trna/0.6	tRNA and tmRNA	prediction (Aragorn)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/trnascan/0.4	tRNA prediction	(tRNAscan)	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/bgruening/trnascan/trnascan/2.0.12	tRNA prediction	using tRNAscan, EufindtRNA & tRNA covariance models	annotation	Annotation
toolshed.g2.bx.psu.edu/repos/gga/apollo_iframe/iframe/4.2.13+galaxy0	Annotate	opens an IFrame to Apollo	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_create_or_update/create_or_update/4.2.13+galaxy0	Create or Update Organism	will create the organism if it doesn't exist, and update otherwise	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_delete_features/delete_features/4.2.13+galaxy0	Delete all annotations from an Apollo record		apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_delete_organism/delete_organism/4.2.13+galaxy0	Delete an Apollo record		apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_feat_from_gff3/feat_from_gff3/4.2.13+galaxy0	GFF3 to Apollo Annotations		apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_list_organism/list_organism/4.2.13+galaxy0	List Organisms	in Apollo	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_create_account/create_account/4.2.13+galaxy0	Register Account	with Apollo	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_export/export/4.2.13+galaxy0	Retrieve Data	from Apollo into Galaxy	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/gga/apollo_fetch_jbrowse/fetch_jbrowse/4.2.13+galaxy0	Retrieve JBrowse	for an organism, from Apollo	apollo	Apollo
toolshed.g2.bx.psu.edu/repos/iuc/aegean_canongff3/aegean_canongff3/0.16.0	 AEGeAn CanonGFF3	pre-process GFF3 files, removing all features not directly related to protein-coding genes	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/abyss/abyss-pe/2.3.10+galaxy0	ABySS	de novo sequence assembler	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/aegean_gaeval/aegean_gaeval/0.16.0	AEGeAn GAEVAL	compute coverage and integrity scores for gene models using transcript alignments.	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/aegean_locuspocus/aegean_locuspocus/0.16.0	AEGeAn LocusPocus	calculate locus coordinates for the given gene annotation	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/aegean_parseval/aegean_parseval/0.16.0	AEGeAn ParsEval	compare two sets of gene annotations for the same sequence.	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/peterjc/mira_assembler/mira_assembler/0.0.11	Assemble with MIRA v3.4	Takes Sanger, Roche, Illumina, and Ion Torrent data	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/biscot/biscot/2.3.3+galaxy0	BiSCoT	Bionano scaffolding correction	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/bionano_scaffold/bionano_scaffold/3.7.0+galaxy3	Bionano Hybrid Scaffold	automates the scaffolding process	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/blobtoolkit/blobtoolkit/4.0.7+galaxy2	BlobToolKit	Genome Assembly QC	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/crispr_recognition_tool/crispr_recognition_tool/1.2.0	CRISPR Recognition Tool	(CRT)	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/galaxy-australia/cactus_cactus/cactus_cactus/2.7.1+galaxy0	Cactus	whole-genome multiple sequence alignment	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/galaxy-australia/cactus_export/cactus_export/2.7.1+galaxy0	Cactus: export	whole-genome multiple sequence alignment to other formats	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/canu/canu/2.3+galaxy0	Canu assembler	Assembler optimized for long error-prone reads such as PacBio, Oxford Nanopore	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/ecology/aligned_to_consensus/aligned_to_consensus/1.0.0	Consensus sequence from aligned FASTA		assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.5.1+galaxy0	Create assemblies with Unicycler	pipeline for bacterial genomes	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/disco/disco/1.2.1	DISCO	to assemble metagenomics data using an overlap-layout-consensus (OLC) approach	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/erga_ear/make_ear/24.10.15+galaxy0	ERGA Assembly Reporting Tool (EAR)	A tool to compile assembly reports and statistics from assembly pipeline	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/crs4/edena/edena_ass_wrapper/0.3	Edena (assembling)		assembly	Assembly
toolshed.g2.bx.psu.edu/repos/crs4/edena/edena_ovl_wrapper/0.3	Edena (overlapping)		assembly	Assembly
toolshed.g2.bx.psu.edu/repos/maciek/fbqs_integrator/fbqs_integrator/1.0.0	FBQS Integrator	Merge quality-checked outputs from Fastp, Bracken and QUAST into consolidated STARAMR Excel report	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/fastk_fastk/fastk_fastk/1.1.0+galaxy2	FastK	A k-mer counter for high-quality assembly datasets	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/fastk_histex/fastk_histex/1.1.0+galaxy3	FastK Histex	Reads and displays a kmer histogram produced by FastK	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/fastk_logex/fastk_logex/1.1.0+galaxy5	FastK Logex	Performs binary operations on the generated Ktab files from FASTK suite	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/bellerophon/bellerophon/1.0+galaxy1	Filter and merge	chimeric reads from Arima Genomics	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye/2.9.6+galaxy0	Flye	de novo assembler for single molecule sequencing reads	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/genomescope/genomescope/2.1.0+galaxy0	GenomeScope	reference-free genome profiling	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/getorganelle/get_annotated_regions_from_gb/0.1.0	Get annotated regions from genbank files (getorganelle)		assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/getorganelle/get_organelle_from_reads/1.7.7.1+galaxy0	Get organelle from reads		assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/hapog/hapog/1.3.8+galaxy0	Hapo-G	genome polishing	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/bgruening/hifiasm/hifiasm/0.25.0+galaxy1	Hifiasm	haplotype-resolved de novo assembler for PacBio Hifi reads	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/galaxy-australia/hifiasm_meta/hifiasm_meta/0.3.1+galaxy0	Hifiasm_meta	for metagenome assembly using Hifi reads	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/hypo/hypo/1.0.3+galaxy0	HyPo	super fast and accurate polisher for long read genome assemblies	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/idba_hybrid/idba_hybrid/1.1.3	IDBA-HYBRID	Iterative de Bruijn Graph Assembler for hybrid sequencing data	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/idba_tran/idba_tran/1.1.3+galaxy0	IDBA-TRAN	Iterative de Bruijn Graph Assembler for transcriptome data	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/idba_ud/idba_ud/1.1.3+galaxy1	IDBA-UD	Iterative de Bruijn Graph Assembler for data with highly uneven depth	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/links/links/2.0.1+galaxy+1	LINKS	- scaffold genome assemblies with long reads	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/colibread_lordec/lordec/0.9+galaxy3	Lordec	is a set a programs for correcting sequencing errors in PacBio reads	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/megahit/megahit/1.2.9+galaxy2	MEGAHIT	for metagenomics assembly	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/mitobim/mitobim/1.9.1	MITObim	mitochondrial baiting and iterative mapping	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/merqury/merqury/1.3+galaxy4	Merqury	evaluate the assembly quality	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/merqury/merquryplot/1.3+galaxy4	Merqury histogram plot	evaluate the assembly quality	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/meryl/meryl/1.3+galaxy6	Meryl	a genomic k-mer counter and sequence utility	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/meryl_arithmetic_kmers/meryl_arithmetic_kmers/1.4.1+galaxy0	Meryl	apply arithmetic operations to k-mer counts	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/meryl_count_kmers/meryl_count_kmers/1.4.1+galaxy0	Meryl	count k-mers	assembly	Assembly
toolshed.g2.bx.psu.edu/repos/iuc/meryl_filter_kmers/meryl_filter_kmers/1.4.1+galaxy0	Meryl	filter k-mers	assembly	Assembly
